@Relation artdata2_norm.arff
@ATTRIBUTE  a0  NUMERIC
@ATTRIBUTE  a1  NUMERIC
@ATTRIBUTE  a2  NUMERIC
@ATTRIBUTE  a3  NUMERIC
@ATTRIBUTE  a4  NUMERIC
@ATTRIBUTE class {1,2,3,4,5}


@DATA
17.036820588,15.396939153,18.2242706072,16.1228148381,16.1458409167,4
4.22885253612,2.93736337431,4.38844378179,5.09762251139,3.62093042858,1
16.9489463602,15.4000568411,15.5410728596,15.8391689386,15.997372656,4
17.2085881533,14.1516552977,16.0776819518,15.4172152664,15.4276239895,4
11.6685543753,11.8576920751,12.3405064046,12.3595379645,12.6655526595,3
8.4042058874,8.08827113452,7.98132524646,7.68323569751,8.26344400205,2
21.0305294764,20.4929650937,19.4166017972,19.9954035405,19.7917248421,5
9.43016478955,8.13686358151,7.22282824931,6.95316495763,6.19447956632,2
5.04360534498,6.98507378145,5.27877533239,5.02137324833,5.19043893674,1
6.72463570347,7.71088554266,9.168540909,8.91860083526,9.02059419334,2
12.2726604752,12.3291179026,11.5523877598,12.8134323128,11.4922938927,3
12.129906027,12.9241018588,12.9113575148,10.9435884143,13.5617586858,3
11.4490727179,11.5697983661,14.4348283091,12.4529968172,11.5065053256,3
7.69614058381,7.82373905488,9.10630078918,7.64031178594,7.65900820616,2
16.4263752879,15.8226412671,13.6693498718,14.1073242128,15.440349118,4
23.2091072355,20.3031451294,20.1618313413,20.9116842602,19.6389949135,5
3.26459431166,4.83831397487,4.04560586064,3.76452427768,4.63888166216,1
15.8284526442,15.6517598861,17.5882517692,16.2355292341,15.0942727247,4
8.0495579066,9.70624140652,8.43436242505,8.56872817932,7.55783291057,2
12.3644918534,11.0173999241,12.0089419288,12.5544575659,13.3386199947,3
12.194488895,10.327794929,12.0666667361,10.663422837,12.2545308603,3
20.828900381,20.1966986973,21.0293501163,19.2054714709,18.415909416,5
12.6847822952,12.6164046216,10.8643007431,12.529260736,12.472814297,3
7.04016555024,8.85092908688,8.02243377028,7.14629661547,9.51557168789,2
5.86670775613,3.16232622548,3.98621263688,2.54072553697,3.93547814131,1
19.8180409397,20.2797482173,20.6980732194,19.5523361334,22.3177263151,5
14.7900447168,13.875795277,15.2710508058,15.4766131747,16.1033007531,4
5.62901374161,4.60664995666,3.26880458221,3.31424418747,5.95403532197,1
6.31502958871,6.61692098293,6.85633058543,8.35050654416,8.81823471762,2
20.2000460437,21.1770872443,20.2507988577,21.0722824957,17.9060902619,5
12.3847003207,11.9455533442,12.7993477336,12.4501143404,10.5074867629,3
4.27475873851,3.13797620298,2.84964383682,3.75194532673,1.92156542346,1
20.8415681109,18.8756778747,19.7992696798,19.7146385849,20.944796757,5
20.7525728129,20.5816238364,18.1326479679,20.6161819995,19.5958685733,5
20.2003585111,18.1426852116,20.0246484565,20.9576153728,19.8653701072,5
7.03759021886,7.10151379576,7.00519432434,7.03163119079,7.03084702629,2
21.3725197904,18.7003866596,21.0507668311,19.7289886909,19.0748147695,5
19.3951578465,22.5200323214,20.7237969263,19.2621009491,20.2464674151,5
18.0883015592,20.8066371716,20.9012603232,18.8302121459,21.8715190704,5
3.47049829335,3.70887823256,3.00658820574,2.86620264969,3.81187163586,1
20.7129122444,20.2840260505,19.8286928521,19.5597261094,21.3481324091,5
8.91543022029,9.55516429274,6.97749053577,7.55036018163,6.81718028096,2
16.9167097372,16.0045724751,15.1763562684,15.7412062782,14.6705151039,4
3.04797741691,5.07297141559,5.57821361688,4.78997041787,5.17954565452,1
14.2445738035,16.5165886816,16.1084845598,15.6158686958,16.6065113598,4
10.3349692909,11.7417389,11.9576159859,12.1201346618,11.4706637839,3
16.3355663757,14.3437485159,14.8490403065,15.3908843631,16.8429229712,4
19.9323649627,21.7164680317,20.2597133254,19.9332774597,21.59853621,5
11.2673232527,12.7537590355,10.4001314592,11.9044730053,12.215345145,3
4.75790815097,4.15899720945,5.06654680132,5.5074128841,4.45145852266,1
9.64980177916,8.70368445578,7.68424781492,7.18104516662,8.77274040198,2
3.37932392136,4.65092841599,3.39003037136,1.56281054338,3.70347487165,1
8.49304642603,7.38034514159,7.15765265823,7.60442609562,7.50305505174,2
11.1623039405,10.8413918078,11.7502281255,11.8610652507,12.2520922705,3
12.3281512716,10.62462364,13.4130385994,11.5089958134,12.1800458206,3
20.9835626442,19.9197458798,18.6393571461,18.079687211,19.7204639439,5
4.66948507721,3.58325605846,5.92829655674,4.28527669217,4.19548690732,1
21.4281958978,19.9801736627,20.5116690402,19.3190726128,19.7186671808,5
15.6248361332,15.9225517785,15.3949601096,17.6200120722,16.3800684013,4
21.9405956013,19.3948083146,18.0934824198,20.8957342068,21.4212144838,5
20.0461658015,21.9322251376,20.5715126428,19.2392473301,20.1619054783,5
12.3022168441,12.5537978351,12.5953268678,11.0568245129,10.2472042449,3
14.5003470612,16.2112920805,14.9182877385,17.263804409,16.3516826663,4
8.53119370808,8.52307506874,8.71699009034,7.08834169712,7.6729192974,2
5.12332462324,6.26170594524,5.18915780013,4.03615330954,4.98369385279,1
15.5661943157,15.8706172026,15.5203670506,16.7058797078,15.6495249605,4
10.6076222629,11.6968567578,13.6316232588,9.74470110715,12.7136450053,3
14.1254881605,17.8021774828,13.2497601762,15.6745389829,16.9022298531,4
6.96231674153,8.78219112994,6.61119444305,7.81584800642,7.45462449652,2
11.9347144145,11.4905499675,12.7057496883,11.0755600453,14.4382797791,3
20.2267677083,21.5018523367,18.3228999579,19.7231189877,20.1341805146,5
16.4765354578,15.6811029355,15.9433164915,16.8198797836,16.2477812529,4
13.0100404133,13.4734951904,11.1881915577,12.0223058124,12.500737506,3
11.6152375426,11.4818661096,12.070944012,10.1623350684,11.4248170179,3
7.18664027297,8.57708863791,7.85116625224,6.16295992897,8.11869055441,2
7.98594997468,8.0410529171,8.82373671267,7.44061524439,6.94745188826,2
8.00209795411,9.73197613962,8.11697843815,7.93823361509,7.06164603891,2
15.1666074415,14.1275367515,17.0210261169,15.4493955272,15.5833986792,4
7.93843743645,8.08977614611,9.75805883093,6.34020775938,7.4711075271,2
10.6730086382,12.4081496441,11.7153260632,11.4815483333,12.1962885429,3
11.5099663821,11.971272846,12.9543677166,11.5034380052,11.5152001394,3
11.8213494551,11.7538227629,12.142544378,12.4265378281,12.5184619968,3
6.81144770039,8.97118009678,7.31902089849,8.45726817681,4.63281710621,2
19.6101461313,19.8951980368,20.8497251032,19.9256221356,19.0691828204,5
7.64776454599,8.12206560092,7.03251530318,8.56443027301,6.68613305187,2
14.4134878417,12.4064507074,13.3006332469,12.1297126156,10.8280920386,3
11.2381678465,11.6379636322,11.1630193683,12.3881367829,12.2933789008,3
20.2647373547,20.8798335933,19.5889445954,20.2046919276,20.2606269126,5
4.28559720692,3.51266741412,3.9629873259,4.80535107511,3.56121986537,1
4.88478738418,4.61850686907,5.26996763603,2.84134498211,4.36106367679,1
16.6010762022,15.5903863554,16.9382799837,14.5994078342,15.3973530202,4
20.3365802059,20.3795079398,18.7803230269,20.0240840105,20.7476379261,5
17.8252233126,15.967790124,16.5785150276,17.8578895892,14.2614651427,4
13.6657907916,12.5655168725,11.3816368501,12.4695377415,12.352377161,3
3.96298481314,4.00269413491,3.27986833345,4.44186556165,4.02839099552,1
19.0823682065,17.2010529494,20.3943299509,20.5962932269,20.3417488327,5
10.0299981935,9.11286865678,7.44794086011,7.66479816537,7.77249655532,2
5.86549417172,4.85114540408,3.90504293141,4.18901355695,3.00618326723,1
15.1873895114,16.9702433479,17.5199373536,16.015072327,14.90289597,4
2.91872676418,4.93601986796,5.94693419779,4.73137948438,4.2534005723,1
17.103286439,17.0112099739,16.2952474728,17.2579044676,15.8951022766,4
10.4439756378,12.1069991308,11.465681775,10.9154377979,12.0520533359,3
18.9137613547,21.8660469457,20.2122217599,19.172211825,19.9394161798,5
20.1578325638,19.916881309,21.6425875689,19.4497908032,19.37197753,5
2.72649057011,4.05963158129,3.75726128729,4.50485472627,3.94579316556,1
4.94311264126,5.61334292624,4.12115531514,4.09689550362,4.13583962596,1
10.5204362429,10.9897559566,11.8847396054,12.0272191214,12.6045803787,3
8.28194750141,7.47115750221,7.56083468598,7.42196362881,8.51285438638,2
2.40171908404,3.86962993412,4.38590142925,2.72493201723,3.35070925269,1
1.97118243855,3.85170513597,3.65572868747,2.63741182377,3.51009464458,1
9.09343050321,7.23198924109,6.94807995865,8.62630501834,7.72398073618,2
18.3361001854,21.3860150527,19.7122591514,21.1021982949,19.5651314068,5
12.5866524202,11.8349951179,12.7546575088,12.0252060655,11.1565877119,3
2.50594901402,6.17558109751,4.65348262135,4.71604637317,5.7293940241,1
17.1682300838,16.8236519985,16.4745807821,17.6579030805,15.9450057713,4
16.475265949,17.6561430076,15.3672327861,16.5238736114,16.3824117105,4
12.5654402568,11.9972943964,10.7015689502,12.1923525829,12.6610145033,3
21.7348218858,18.179918797,20.5980676207,19.2904947548,20.3558834088,5
20.2700615211,20.6775365692,19.6393288371,20.1017891831,18.2215824539,5
20.8036002879,18.0984142406,21.0092545707,20.522157425,20.9150310709,5
7.67364296735,7.00457275481,8.09047696813,8.58113508289,8.90451533618,2
4.63130481402,4.56468496415,5.13891306057,3.56341104083,4.20748085324,1
18.2668027453,18.4385337843,18.5812204788,20.0049190163,20.0310293676,5
8.70694511177,7.71313061211,7.37233275485,7.23621587132,9.18397138871,2
3.8032728509,6.11979290218,3.18285220797,3.47583555635,4.64316648629,1
20.4573512716,20.010080639,19.6218202396,18.2870641898,19.1025042977,5
15.0178888856,15.2642609266,16.2143262604,17.2693918175,14.6725866092,4
11.9462033903,13.8365893744,13.5544066861,11.588916769,12.6189889576,3
5.19953109917,4.70533652587,3.06273761009,4.84013292199,4.25439452632,1
13.189556222,11.5706195588,11.9378482444,13.5259221722,10.8078768713,3
12.7607055878,12.1727508239,12.9288078315,12.6929229515,11.982688882,3
5.52222863812,4.11069870021,3.69092687868,4.74296702135,4.3192190186,1
4.37428214587,4.68455909457,2.08527862646,2.57336492938,6.29565819453,1
20.1526678113,18.4695951683,19.6227878549,19.2201399097,20.8286126179,5
12.5564209449,13.0402505119,12.9021218292,13.2848082187,12.9364991344,3
19.4429545537,19.2885402593,19.7310757213,21.5169125923,19.1964924641,5
16.4768604116,14.8914170135,15.6451824296,16.4585202702,15.0732228016,4
16.4838079083,16.8714515114,16.4884541465,16.446925492,15.8528674044,4
7.42424487895,7.94482065429,8.00265858971,7.2935029764,7.49441787793,2
4.3608850918,3.85187776951,4.18714751929,3.54816685482,4.54973216548,1
11.9275109164,11.7267706693,11.2055417131,13.2516803202,12.2519725477,3
15.2955512443,16.8367096995,15.754595314,15.0202842932,15.0801569894,4
7.39096742953,8.81078422585,8.65125817001,7.28359943887,9.01365416301,2
21.048675516,20.6186467558,21.3062894444,19.3348446039,18.5712394365,5
20.9472095777,21.3770299796,21.0924722393,20.3134369233,19.8510979881,5
9.63535179718,9.82594049514,8.37838809293,5.26672215176,7.8676344478,2
16.4951100464,17.2139773328,15.8827597336,15.5394843019,15.2238402913,4
3.95427333684,3.17882269474,4.9964554752,1.76600187562,2.60540102661,1
8.16036656632,6.17806194295,10.1549907111,7.02550686136,7.72807302047,2
20.4338102709,20.3568511244,18.0828134388,20.067520192,19.149199788,5
13.093341668,13.7466579791,11.8616010686,12.0724015607,10.0285117378,3
11.8534411433,11.2558686346,12.4572573082,12.2103522845,11.9900956105,3
13.3356118409,10.8415500874,12.2705305923,13.4095360413,11.4369873786,3
11.6281493483,12.2306518613,10.8667935798,13.2770106587,11.2071405627,3
7.34617151854,9.23624755951,6.16073479244,8.04019618311,7.88700107367,2
7.73869531282,7.00198879931,7.81244377414,7.61969004956,7.10564038048,2
10.256765857,11.3621841583,13.7806309705,14.1317243343,12.7147986026,3
18.0044870335,20.1848120522,19.8576566345,20.767300126,21.2565751101,5
4.23276851387,4.54720019646,4.85029416868,4.57349021817,4.77495694671,1
5.97321378011,4.36189364592,5.06326327222,3.90982458441,1.78992801671,1
3.99415765288,3.49267266993,4.77915427923,4.14413000508,3.18884092343,1
19.5107376388,19.7136033039,20.5596983062,21.3355349909,20.032418777,5
12.1283406551,13.316681722,10.8276614728,13.2324190568,13.8158937409,3
9.3907068775,7.2679891124,9.4162814371,6.54127979003,6.49206600114,2
19.7806435349,20.2260296154,21.004011103,19.9081588766,19.4526272116,5
15.2391285705,15.6405591952,16.0258373681,14.6548694523,16.7128683023,4
17.7261001726,16.657008861,16.3728482537,16.5958162277,15.6729458447,4
20.9675255342,20.1831623837,20.0399812935,21.6553523806,20.8290262079,5
6.92873596299,6.34985400824,9.35689346339,8.05661193216,8.65671008225,2
19.3371102642,18.1413713775,17.8326008949,19.4612210975,20.781969656,5
19.3784846889,20.1363068427,19.3558796995,20.8888286448,19.1201403114,5
16.2258300013,14.938475668,15.8091329767,17.3274015144,14.8585692644,4
7.00471044245,8.1600014157,8.55330010266,6.57818830687,7.8985503244,2
16.9271238242,16.0714008111,15.968917767,15.5960661722,16.9135056565,4
11.5097535511,11.207370995,12.8706652264,12.737955339,11.5968904974,3
18.8385686985,20.3845159036,20.8664354138,20.998209227,22.0191424488,5
3.62493546173,4.0977286297,3.97098871023,4.39722935232,3.47305300281,1
8.60214635085,8.32679793555,9.88814994046,6.83272157874,8.11162115397,2
14.4415458803,15.1792612599,15.5874230222,17.9923545827,15.327554157,4
3.32235238964,2.16253238854,4.04997678752,4.33821028901,5.25631401889,1
6.50084354137,8.11394574456,7.84505846509,9.74614228948,8.40010975706,2
5.72241050058,6.11116184581,4.93534492164,3.6469635109,5.0241581879,1
18.371121025,17.686097911,15.8150855073,16.6333946412,16.2628353891,4
12.4716117097,14.499059239,10.2413248363,10.8182064101,11.0946704275,3
12.2962007411,11.1594178034,12.031100119,11.142413715,10.4635989642,3
19.8026902575,18.5054612547,18.6815132809,19.7825475035,20.7423067748,5
16.0182272575,16.4264343387,16.1088776991,14.6625378213,16.3348439291,4
11.4342210203,11.2406214485,12.6260693967,12.936717783,13.0064484684,3
19.8221901125,21.793631726,19.3221439722,18.2843598448,17.4758679583,5
12.961353554,11.1304036113,12.297453984,11.5097038604,13.2053578192,3
17.3456972981,16.710261201,15.2021717405,16.1671650881,15.1178806224,4
14.6556650073,16.0073110771,15.9097678585,15.4329497691,15.4966127284,4
14.8776280416,15.1696299527,17.1519865234,16.2552253169,14.6031095246,4
14.0083649091,16.7518584707,17.1638670583,16.9957036714,17.2705598689,4
4.33053915094,0.963934763844,4.41161086616,1.87962031569,2.02949169866,1
9.31155208708,9.50173584046,8.0017622862,8.46715480606,9.36513482457,2
15.0428375179,17.5943894323,15.5008902223,15.0414100425,17.1857652418,4
4.5279276411,4.53039968735,4.66026122648,2.9343315128,2.29427516437,1
20.7090270366,18.9285721781,18.6080842466,18.6329846722,19.9507004316,5
6.70910829876,8.74903419851,8.56340289394,8.30569564448,8.3142149731,2
15.9821427271,15.3003813956,16.3726948972,17.1012968795,16.3496150175,4
9.4094436507,7.50466374588,8.68785507607,9.22952969547,8.64748736598,2
7.66229841946,7.2643186131,8.66468559917,9.0430745122,8.1119426678,2
12.2353757529,11.4032871486,10.9572463506,13.7770376087,13.8668614631,3
19.7064089099,20.8443237528,20.9504105261,20.0045559296,20.0208958794,5
15.1819474837,15.3988533497,17.3788166829,16.8984842059,16.2611397211,4
7.71485790212,9.00928851865,8.74365522019,7.76084993274,8.5225645092,2
3.89341034794,3.74626965164,4.40784715225,2.07582229958,4.29868694775,1
19.1310005691,19.9035951237,20.3726502439,18.9122985961,19.9312763758,5
8.22833527746,7.44485659631,5.50998290948,8.98935773621,7.50651705239,2
4.32452215827,3.46944945214,3.02644830408,3.28894515346,1.78802198391,1
3.8954239339,3.36256321417,3.3422154944,2.72587383458,3.83020322778,1
8.28038100232,7.88345228241,7.94397900054,7.88948965716,6.9825794514,2
19.8776807878,20.671444865,20.8247199921,20.2240119774,19.5714880284,5
7.93123740947,6.61382815249,9.10505782912,8.11172891863,9.26378524182,2
14.7433308245,15.7309240707,16.3962136886,17.4485463781,14.8793111899,4
10.6590091826,11.443848046,13.3641771721,12.4364121795,13.0806142619,3
9.31834170971,9.3281861337,7.69822001449,8.94101307931,8.58989108976,2
6.48565293467,4.27103138213,4.38371054299,3.55918858359,2.41262840254,1
12.2607624762,11.2654132787,12.1163060963,11.541844263,12.3600742281,3
17.9431902857,16.3902741362,17.6874894685,15.6687371132,13.4238630637,4
22.1046667765,21.0218658668,18.6554136267,20.4804216684,19.3492402622,5
8.13456615433,7.63533870912,9.13580245782,6.77661154822,6.80398360943,2
18.7594441277,21.2337721085,19.010758792,21.942568272,19.2898737072,5
7.79844420937,9.69907505321,8.48418171305,7.10276514424,7.9932680741,2
4.43150806216,2.61959202052,4.89006118365,1.17245407687,1.69507879627,1
11.5406741768,11.7123770858,11.6803641553,11.9997696475,11.4416138232,3
7.47245801274,6.67547032488,5.28079083156,8.07909778915,8.96690239634,2
3.58537790864,3.29762919513,2.99804037097,5.49141740125,3.75807919206,1
4.27792609273,4.5996083967,3.4696041177,4.20136384655,4.29747828405,1
17.3880104841,15.8512441011,15.732726546,15.4230329711,15.3073928094,4
18.7904464585,21.5754005522,18.2158416203,19.7210952344,20.5779734329,5
16.7940614422,15.3813014446,17.3002014672,15.4612240636,15.6150921269,4
4.75003282482,2.6164101132,3.20753429761,6.01849368556,3.64343774816,1
17.6447139336,17.6362515582,15.7313182193,14.2241528283,16.5749532286,4
20.4789635371,20.3382672626,20.6692506685,19.6219165583,17.0365769083,5
22.992328029,19.1212976365,19.5987993831,18.0242197377,20.9684580752,5
4.74707393823,5.55161902479,2.76630713451,4.96884597834,4.69097682154,1
18.1928694288,21.0067899463,21.7551969086,20.5962930858,20.603586533,5
4.2555621719,4.541102067,3.77594469583,3.85132340668,4.57256722342,1
20.2056387233,19.5095265272,19.6206765005,19.4797094292,17.7283294577,5
20.1262799924,19.6150472961,19.274454668,19.6783617843,20.9921668878,5
11.1613846249,13.1926054499,12.0578839176,13.1511530261,11.2659700081,3
12.0802361026,11.8111059442,11.5064749374,12.5129358931,12.1088971178,3
9.3228875314,9.03548073395,8.17267132149,8.96449709748,9.66314782224,2
20.425677726,19.1857406387,20.8042445766,19.1704194072,20.5686664946,5
3.26523535884,5.15024790385,3.46650761536,3.82474680591,4.52127805848,1
11.0035743421,12.3805165526,11.0455064878,12.5869345193,11.0038391442,3
4.39924262421,4.14210166092,4.73857601341,1.97177877938,2.47938278527,1
12.0214622655,12.7551807644,12.8883761491,12.0059313548,12.3234044001,3
2.82672752798,3.09725922786,1.99115881034,2.25893735962,4.3501987298,1
18.7728021792,20.699736708,19.9697363629,20.8678204881,19.0747603905,5
19.1592738248,20.0491439158,21.1946604895,19.3938982663,19.0008754243,5
3.37136312634,4.70521409769,5.8291327117,5.40494033549,4.47589130665,1
20.454229619,20.1041710587,19.865763293,19.748648131,20.3516895118,5
4.59661757549,3.31246216582,3.0483159508,3.81616309056,5.29701687355,1
7.22077463615,6.0954103573,8.01180852652,8.45242552832,7.50320387584,2
9.75740001246,9.05648779011,10.0090284544,10.7234499091,9.4112303507,2
8.30597363957,9.5381414399,7.27242471639,7.76621751884,8.32363962532,2
22.322636331,20.4326517366,20.3579728264,21.3078441662,20.031528484,5
12.0842811825,10.8422805171,11.7941459576,11.7153878649,12.5312265125,3
15.6129011439,18.4803676325,15.84111903,16.6617766429,17.2274258826,4
20.2701002627,21.1096294155,21.343507426,20.6425344433,20.2211426397,5
8.99090726207,8.67312042526,8.31831336066,7.50204256728,8.06755389735,2
19.6514067792,20.8140412898,20.5495302867,19.8246087346,21.4588581335,5
21.7281255523,19.3091886078,18.5063551121,20.2432399278,20.3442190609,5
12.7915784058,10.4892304197,10.8309744858,12.2083428486,10.9094976457,3
14.9912185729,14.5787859951,15.1591987147,17.2341432304,17.1439022774,4
3.8088295241,2.66513177499,3.60534677692,2.84315296128,4.44495926503,1
15.6497612165,15.3109314563,16.9655816036,15.284083357,15.414273565,4
7.93404136431,7.81243276869,6.80390386834,8.30666963706,8.44637511345,2
5.92088146654,3.37990792646,4.67482799874,1.78938313759,4.00455634897,1
17.0873273008,16.1865956003,15.8080219727,16.9765114773,17.4184649788,4
20.0767037405,18.1923183,20.8707130672,20.7545080085,19.8324135095,5
12.8202783776,12.8441142909,10.8978941033,11.7311846752,12.0142649597,3
4.7434795791,4.6210688301,3.40775118296,5.84742204869,3.44496493602,1
4.01597571074,3.63400304295,3.20755794254,2.72466181917,3.38487326431,1
20.1147674419,19.2249626468,18.6260578285,19.16676868,19.4821423172,5
10.3159444003,11.9579675165,12.6307640399,11.7433121781,11.1429948013,3
21.2477595811,17.8224304385,20.0899119078,20.7921397371,20.1446654068,5
10.9376890185,12.5643376319,11.2834026629,12.0029281681,10.4823421563,3
17.2624212947,15.3606400897,16.2643204193,15.9779728765,15.5041471068,4
15.3427485554,16.5551054182,14.2220069521,14.8062098053,15.2684814048,4
7.38851435662,8.25771275859,9.40369323706,8.00910221543,7.95023984204,2
3.88979988557,2.64181619474,4.19588631176,3.86328565188,3.62835655016,1
2.57372509948,4.23253622227,4.21036969722,3.79987972363,4.48440079673,1
14.9903937334,16.0724213765,14.3033907923,16.8632839226,15.7825193449,4
5.08468793178,3.15507295504,4.51686090169,3.27877311958,3.01340727366,1
